Regulators	Fiber	RegulatorSize	FiberSize	Synchronization	numberOfConditions	meanPvalue	MeanCorrelation	MeanRegulatorCorrelation
	yptA; ydbS; yhxA; yjkA; pssA; ybcF; yqjQ; ytbQ; ylxS; ywrF; ydjI; ftsX; tdk; motA; yojN	0	15	0	269	NA	0.173146389910117	-1
rplE; ypzJ	yqbG; spoIIGA; yrkF; mhqR; yoyA; yetF; yfkD; yrdD/2; yisY; atpF; yqeU; btr	2	12	0	269	NA	-0.000386835220277399	-0.00648612806072506
yqgN; yqiI	xkdD; tagB; yxdK; thiV; thiO; yoqL; yoqP; yflP; ydiD; acoR; pdxT; ahrC; yaaJ; lspA; ndhF; bstH; nrnB; ydzH; rplX; ldt; mtnA; yfjD	2	22	0	269	NA	0.00757749263862671	0.0721737512271285
metQ	yosH; yisI; bioW; yqaL; ytlD; yrkD; ydjH; yhdV; ipi; yosP; ybfE	1	11	0	269	NA	-0.0220513203921935	0.0359519008245164
xkdI	tsaE; pstA; yqcK; adhR; yokB; yhdV; yybE; sdaAA; yunG; ycsA; yrhG; yodI; fmt; epsB; asd; yhcR; yacF; yhxC; ybaR; yjcZ; yqaQ; yokG; ahpA	1	23	0	269	NA	-0.0061695578682777	0.072777993989423
	rplV; yvjA; yesF; liaH; coiA; iolR; ysmB; rhaEW; yonF; yjzF; ydiD; azlB	0	12	0	269	NA	0.105107940904022	-1
rbsA; alaT	pps; ybgF	2	2	0	269	NA	-0.311528916482227	-0.0996283170294068
gabP	yddM; ydaM; paiB; yusT; salA; thdF; yopT; gerPF; ywcB; yisR; yfiS; ywzH; ythP; fliH; yybG; yorR	1	16	0	269	NA	0.0889720967694304	-0.123326062465981
menF	yisV; yrkN; yknZ; ywrD; int; yvlC; yqhV	1	7	0	269	NA	-0.0456438748883416	-0.0961389836827323
pps	hprK; fecF; rpmGB; yqaQ; yrzO; coaX; alr; nucB	1	8	0	269	NA	0.122832586612899	0.0806841396262674
yncC; yfmR	ykuE; ybfJ; yoyA; yosP; yuxL; ydaD; ypiA; sndC; xynA; cotZ; metS; lplB; yopC; yfzA; sacB	2	15	0	269	NA	-0.003532935229403	0.113284630605271
prsW; ywzD; rpmC	yvaD; yhcU; nadB; ywcB; rex; glnH; sucD; yeeD; carA; ytwI; murG; yonC; yolJ; pgsA; yozQ; yptA; xynP; yjbI; ycsI; opuD	3	20	0	269	NA	-0.0305742953884024	-0.027088900516249
yraI; dynA; yugJ	ypgQ; fabI	3	2	0	269	NA	0.219042297227112	-0.0144953636521831
	lonB; yfmL; priA; yomT; phoB; csfB; ywzH	0	7	0	269	NA	0.0275235634461621	-1
hutG; rpsJ; comGF	ykuE; yonU; yopG; purH	3	4	0	269	NA	0.0607247445315902	-0.0241252170540817
yxeH; purD; yqhR	yphF; penP; rny; ypbS; rpsL; ykpC; araM; gbsR; miaA; yqaL; yueI; ywbO	3	12	0	269	NA	0.065336885152574	-0.0198710839548393
xkdG	ykzL; yomZ; yozY; yosA; lnrK; glnP; spoVE; pgsA; ylbA; yutG; yosC; phrH; rpmE	1	13	0	269	NA	-0.0247683674721395	0.0427192080493681
	yfkK; pheS; yoqJ; pyrE; yjdI; yybG; phoA; yrvM; yoyK/1; ydeF; ynxB; ytqB; yhcQ; yceG; yjgB; ltaS; yizB	0	17	0	269	NA	0.0349382553810091	-1
	yvzB; ypmP; ydgA; rsbX; trmB; yjdJ; appF; uvrX; tcyJ; yesU; ytsP; fruK; azoR2; yheA; yhcV; lrpC; yrrT; nadE	0	18	0	269	NA	-0.00927855448462235	-1
	yjzD; spo0A; gbsB; yceJ; rpmGB; apt; ymaD	0	7	0	269	NA	0.024346561792141	-1
pftA; yccF	yrdQ; lrpA; yqaS; ykfD; yjgA; ytkA; yclH	2	7	0	269	NA	0.0463174976411446	0.0563278598990467
acuC	yqaP; yqfU; yhjQ; yrrD; cheY; yoeC; gltP; bmrR; kimA; prmC; yhcD; glpF; yqzC; ywfA; ydcF; yocA; nhaC	1	17	0	269	NA	0.00213515843577189	0.010478589378989
	yqeZ; bmrR; thyB; mecA; rbsC; tlpC	0	6	0	269	NA	0.0523455178436381	-1
ydjN	ywlD; ykoI	1	2	0	269	NA	0.259546555952356	0.0812879817712709
	ywmA; cotV; yhfU; yrzE; rsgI; ytjA; bshB1; yokG	0	8	0	269	NA	-0.0733327423516688	-1
yqcE	ygzA; proJ; cotD; hypO; cotP; yqzC; yvaC; yxxD; ctaG; glpK	1	10	0	269	NA	0.0806225753042853	0.0298412176890979
yjfA	yrhO; pelC; ydgH; cca	1	4	0	269	NA	0.291547317078536	-0.434200811786506
yydK; infC; xlyA	yuzL; ytlP; yqkC; fliE; phoP; yvzI; ydeE; rplD; yhcA; yqxI; yrbE; brxB; yydC; yxnA; yvqJ; sspL; ysnF; xylB; lutR	3	19	0	269	NA	-0.00731730218750988	0.0208208755950477
yitY	yobR; sinR; yqjA; yflB; yorX; ybbJ; proB; yqgS; yosM; yqbB; yknX; glpF; truA; yrhK; levE; recU; ispG; ywqJ	1	18	0	269	NA	-0.00281475642993876	0.0877035590238944
mscL	yrhP; yvzE; yrkH; pucF; treP; iolR; abfA; splA; mgsA; hag; flhA; pksF	1	12	0	269	NA	0.0235228937673063	0.167443864529436
sbcC	yncC; ydbC; dck; lrpB; cpgA; ymcA; yoaO; yoaP; lplC; dacA; yitO; padC; licB	1	13	0	269	NA	0.0967428495215759	0.268761673003697
	nrdEB; yvkA; abfA; hutG; minJ; yqjM; ydgK; glpX; exuT; pupG; ppiB; menD; purA; yitA; ykoJ; lcfB; dgcW; yueF	0	18	0	269	NA	0.0494319386923633	-1
gabR; yfkN	yrrI; ynbB; citG; yvsG; sufU; fhuC; prkD; gmuC; odhA; qoxC; cotH; pksJ; yotJ; yomS; ydgB; yjzJ; ffh; ywhL; mraZ; yloC; ypzH	2	21	0	269	NA	0.0130087678523246	-0.0389419080483873
yxeH	yesY; adhB; yjjA; yaaA; dltC; sspC; speB; htrC; ribR; ytsJ; yuaI; bglP; ywmE; yqgN; yyaF; tuaD	1	16	0	269	NA	-0.00923071214864291	0.100981703836849
yozU; ykkB	mtrA; yvaF; pdp; yonS; ydcK; yezC; yfmQ; ycgH; dynA; yqzO; hepT; comGE; yvbV	2	13	0	269	NA	0.0328473133622876	-0.0350619522129
yvaF	yxbB; ctaD; yhcY; scoC; yojB; yorI; yopL; dprA; ykzR; ycdA; ybaC; yeeA; mrpF; nagA; ytxJ; yndD; yfkK; yvkA; alaS; yqkD; czrA; yitB	1	22	0	269	NA	-0.0229066528585273	0.0452430893937375
	sodF; yddA; ywjD; yabB; yugI; cwlJ; prkA; yusT; yoeA; addA; ywdA; epsL; yqkE; walR; resD; ispG; yfkC; rsiV; yurR; yndK; frlM	0	21	0	269	NA	0.0172507708726113	-1
yvaD	cheD; yvzI; motA; yqgM; accD; yxcE	1	6	0	269	NA	0.41525611068609	0.305369316255597
rsgI	ganR; cydD; yxxE; rhiL; yyaL; rhaM; ytvI; nupC; rapE	1	9	0	269	NA	0.030628321623232	-0.0344587405676328
	sipS; cdaR; yhjQ; yizD; yyzM; gutB; yvoF; yodM; rnr; yqeY; yqaP; yqeM; adaA; pbpI; dnaX	0	15	0	269	NA	0.0529329659845738	-1
ytlR; ybfE; yisI	ycgK; yxzL; oppD; gmuA; yoqY; uvrX; yjkA; rpmA; uxuA; ribE; atpD; ctaA; yusR; mifM; capE; yorK; bstG; gudB	3	18	0	269	NA	0.128605282232988	-0.0962854174040255
	yobS; mhqA	0	2	0	269	NA	-0.0451569450988974	-1
	rocF; yitH; yozX; yxzJ; ywoB; yydI; yrhF; sacY; sbcC; glpP; khtS; yfiG; yjgA; yitF; yoqC; yhxA; pdhB; ywkF	0	18	0	269	NA	0.025100051475185	-1
	ymdB; yybF; lytH; ylxF; glnM; thiG; yuaF; alaS; ykzS; pdhD; yaaA; xkdT; trpB; dnaJ; ynzL; yqgB; ylaH; sinI; yqbI	0	19	0	269	NA	0.0216195376521255	-1
yneN; yydK	ykuQ; yopC; yopG; yrkB; patA; accB; spmB; yhdX; bmrC; cwlQ; yjzH	2	11	0	269	NA	-0.0234819724504807	0.0384422487328274
yoqR; rapH; ylaH	yazB; ylmC; yerC; fhuC	3	4	0	269	NA	-0.124325453024642	-0.039776750362737
yqjY; ganQ; opuAA	moaA; gerE; mstX; ytoI; ylxY; braB	3	6	0	269	NA	-0.0578021875716388	-0.0628126488225403
yqcF	yclK; yopF; yloU; iolS; comFB; fpbO; bioF; pyrE; yesZ; yrkK; lytD; srfAD; yfiB; sipV; fhuB; araD; pghL	1	17	0	269	NA	0.0254108757737202	0.113543185353744
yomU	yrzP; maeA; yndB; qoxD; yqhB; rplX; yclE; rsbU; cotG; yvgK; ytmA; motB; yyaS; yopO; lysS	1	15	0	269	NA	0.0683456634172871	0.120202755727857
	sigL; tlpA; yhbJ; csbD; yqgB; dppE; natA; yokG; ymdB; rhaB; mtnA; ykuE; ktrB	0	13	0	269	NA	-0.011000952373789	-1
dctR; ybfP; yfiU	ynzB; rpsG; yodQ; ykoA; rpsP; yoaO; yogA; yrhO; yojW; yesU; yqhQ; yugO; yeeI; ydgE; gsiB; ypzC; yurQ; rsbS; ydgC; purT; rpsT	3	21	0	269	NA	0.000980512459854788	-0.0137251511962862
ydzP	argF; ywdI; yhcF; guaD; ynzK; yycN; yrvD; narH; yrhH; ykkE	1	10	0	269	NA	-0.00261087198005819	0.175460762305978
yqeT	yqfG; ylaM; ydhU/1; yabM; ywoB; dgkB; nasA; yvbJ; rplF; coaX; recR; yceE; rnz; spoIIAA; kduI; alaT; ypoP; ywnC; resD; ytdA; yvcA	1	21	0	269	NA	0.0489909621845067	0.241797333320816
yxzG; tagF	ytcI; yqeG; ggaB; maf; bcaP; slrA; sscA; yxnB; rpsE; yopU; cysJ; yeaA; phoC; tepA; yxeQ; ykzK; yxiG; yebD	2	18	0	269	NA	0.00577345163830885	0.127220454932636
	ybaS; ylbQ; sigY; ykcB; yqaI; yoyF; gmuC; slrA; yhzB; gerR	0	10	0	269	NA	0.0335498676125613	-1
	ybeC; ymaF; ynaC; pghC; yvzF; ndh; ypbE; secE; ccpC; hmoB; yotJ; yobQ; cmk; nrdE; ybxI; sigH; yutJ; ywzE; glnP; rocG; rpe; motP	0	22	0	269	NA	0.0809220933622896	-1
	cotY; yhdB	0	2	1	269	NA	0.865264129331794	-1
yjcR	yjcS; ydhU/2; yqxG; mhqE; yhcH; yvrO; yfnH; bmrD; dppC; treP; mstX; ilvA; yktB; yfkA; ywqI; mutM; ypoC; yflN	1	18	0	269	NA	-0.0252978846436486	0.00798351409544437
ytzE	yisJ; yfkJ; nfrA; gtcA; thyB; fapR; yxeB; walI; sboA; ynfE; yvrP; yraH; ymfJ; yugE; yorG; ycdF; yoaJ	1	17	0	269	NA	0.0104876982114987	-0.0596439070110883
parB; xylB; ythA	aroC; ytrC; rpsS	3	3	0	269	NA	0.357561715291451	-0.0945178768862385
comA; nsrR	ycbJ; gdpP	2	2	0	269	NA	-0.245821301990336	-0.066524703950627
yyaC; yokU	ung; cimH; xkdV; lutP; ydhJ; ytmB; appF; tuaF; xkdQ; yvyG; rbsA; yxeD; ydeG; glpT; yacP; yvzF; yyaT; yuaF; yciC; yodT; skfF	2	21	0	269	NA	-0.0203056155162402	-0.00329892562835093
	fabHA; mreBH; gabR	0	3	0	269	NA	0.176748169449397	-1
menF; yobB	yocR; purK; ctaG; galT; yodP; brxA; yqzI; ccdA; ycbM; xynA	2	10	0	269	NA	0.00452082944940852	-0.0761135043282264
	hisG; glcF; sodA; yomR; xkdH	0	5	0	269	NA	0.104626228151864	-1
ssuC	yqiH; groES; gmuB; cspB; abh; yttA; mleA; cdaA; liaH; pamR; ppiB; yfkH; fliZ	1	13	0	269	NA	0.174865941806446	-0.0895147395675351
	ycbR; exuR; lytG; glcP; srfAA; murF; yodF; ytiB; yfhM; rsbX; sndC; sdpC; yoaW; yrhD; bsdC; ybdN; refZ; hemZ; tgl; sodA; floA	0	21	0	269	NA	0.0143657300906725	-1
gntR	ywnA; mrgA	1	2	0	269	NA	-0.211366983533809	0.224688917244456
mhqO; yxjB	ybcI; ydzP; yrkB; luxS; ypuD; yazB; yraE; yheE; yuiD; yrhE; lytC; pdhD; ytzE; ykzV; ywdH; polC	2	16	0	269	NA	0.0306701389807171	0.0554254963909325
uxaA; ycgI; ythB	ytzC; rppH; ogt; ynaF; mhqN; yukB; yhbB; resB; yyaF; yopW; ylbE; yoqS; ycgH; appC; cysP; yesZ; ydbP; mcpC	3	18	0	269	NA	-0.0262785367895173	0.0920005197482285
smiA; des; ycgI	ykvQ; yppF; yraO; rpsQ; yirB; ddcA; rpmF; rnjA; yvrE; sunA; rpsI; ydzT/4; yplQ; ynzD; secG; ywaA	3	16	0	269	NA	0.0651889469965958	-0.0612232500993769
yuiA; ypdP	yxiB; csbD; sda; ydgC; ydzT/5; yuzJ; ylmA; yacO	2	8	0	269	NA	-0.00358482138801641	0.0577116645261505
ygaE; yhxA	comGF; gtaB; yxjH; ydaN	2	4	0	269	NA	-0.0182647407882879	-0.118825075503899
	yokL; yteA; tatAD; slrR	0	4	0	269	NA	-0.100406671731303	-1
	yhjN; yueD; ypzH; odhB; yonG; yvaG	0	6	0	269	NA	-0.060963104813037	-1
yqiB; yhcR; yloC	yqaK; ybaE; buk; comGB; ydbT; ispA; yqeC; yyaL; exuR; amyC; yjfC; yngK; ybgG; yosS; cwlC; deaD; yjcO; yorK; ydcC; ribT; ytwI; yonB	3	22	0	269	NA	0.018051675310988	-0.0624558444275128
yfkM; yocH	gerPE; cinA; spoIVB; yusV; rpsE; thdF; ywmC; yybH; gmuA; zinT	2	10	0	269	NA	-0.00605099634060404	-0.043635789594425
metN; rsbW	yrhH; csbB; uxaA; mntD; sspA; ycxB; sknR; yumB; fosB; cmoJ; thdF; yppE; scpA; ilvC; ydjO; yorN; leuD; ggaB; xynB	2	19	0	269	NA	-0.026138547537779	-0.00210241334238461
ybfQ	yvzH; yitT; yodH; ykzT; azoR1; yqjB; ctc; ahpA; sunT	1	9	0	269	NA	-0.0340243686765689	-0.0454017135074722
	yhjG; yukJ; yfzA; yaaT; spoIIIAB; ytzG; sr1; psdS; htrC; ykoQ; cydA; yitL; yvdK; oxdC; xlyB; bcd; yvdR; yitS; mrpD	0	19	0	269	NA	0.0606194009363394	-1
yabS; lytC	infA; yqeL; spoIIE; yukJ; lytF; yvgM; oppD; ykoV; gerPF; yhdR; mtnD; amiE; yomT; sigM; yqzK; rsfA; yozI; galK; yqgX; ydeB; ywbH; ruvA	2	22	0	269	NA	-0.0243950665693226	-0.0234679592707345
	guaA; xkdK; yybC; nhaX; cotG; yolJ; folK; ytqB; ydaF; oppB; yotL; yraJ; yhfS; ahrC; yqbP; yxiH; ylbE; srfAA	0	18	0	269	NA	0.00272434355178242	-1
	yusD; ydfB; nfrA; yetN; licT; yhgD; menC; flhP; yesJ; yonS; yfiR; fecF; dnaG; iolH; ytvB; yitM; yvbJ; yukJ; hisA; ykfC; mtnA; yjlB; lgt	0	23	0	269	NA	0.0211256699257913	-1
yxiK; yddI; yjzH	yycN; malR; ytmP; cwlS; yorX; yisR; gerAA	3	7	0	269	NA	-0.074938102264429	0.0128804401176678
ylbI; ykuQ	rplM; yfiU; ybfI; yerB; opuD; disA; yneJ	2	7	0	269	NA	-0.00593209853358809	0.168174689164274
antE	dhbC; yqgM; yjkA; cmoI; rplR; ysdB	1	6	0	269	NA	0.0660360496382017	-0.154916376664628
yclD; yxkC; yvrP	ydeS; yjzJ; yhdP; mrpF; nadA; fliG; albF; bhlB; rapI; hemN; ymfK/2	3	11	0	269	NA	0.088819025594588	0.149030283347406
defB; yckE; efeU	yuzJ; gpsA; yonP; mutT; yxiT/1; ccpA; cwlA; fadA; yyaC; yoaG; yqgS; pbuG; bacG	3	13	0	269	NA	-0.0545220654511308	0.0214692219329975
trmD; aprE	ycsG; yccF; yusF; tuaA/1; yqeM; pit; mdxF	2	7	0	269	NA	0.0166907272061971	-0.055427062167043
ymzE/2; sacY	yoqK; ylbN; cotF; ydiM; lrpB; dctS; ykrA; yetL; yybJ	2	9	0	269	NA	0.15423756950252	0.18802155234909
pdaA; ytmB; yczM	ndhF; yqaN; ytfI; ydzA; pnbA; fni	3	6	0	269	NA	-0.0551919120139474	0.0977701833398446
	ykoG; prs; yhjG; yjcG; yqjD; yoqS; yvbW; mcpB; phrH	0	9	0	269	NA	0.099480807762299	-1
	ykkE; tlpA; ycnE; ebrA; rpsR; ywqA; yvcI	0	7	0	269	NA	0.2824162279674	-1
	xtmB; yjcO; ywnH; mutM; ycgR; pepT; yodA; ydzU; yocK; sdpR; tagV; fadN	0	12	0	269	NA	0.0471532757812089	-1
yvsH; ykzO; yraL	fabHA; tagG; gatB; yhfC; ygzC; yyaF; gerQ	3	7	0	269	NA	-0.0210784700984473	-0.0677598242868564
feuC; ydhB	yorT; ydgJ; ycgS; liaR; tsaC; yoyD; metN; exuR; ascR; ywqA; rapD; yhfP; yraM; spo0E; ybcI; nupG; spsI; yorJ	2	18	0	269	NA	0.062963177706403	0.136211444491469
yhfF; msmE; yxkC	yxjG; yfiI; licB; bdbA; ydeR	3	5	0	269	NA	-0.0537496458888294	0.0811180992328268
bshA	pheS; yjcD; yobO; purA; yuzJ; yugP; ycbL; hutI; yclD; sigY; ywqH; phrG; glnR; dhbB; yrhF; yqbF; comGD; spo0B; polA; divIC; mreBH; thyB	1	22	0	269	NA	0.0163545698948501	0.0376454927296531
skfF; yocL	ydzW/6; uxuA; ctaC; ytqA; xylB; phoR; yqhO; yphE; feuB; yqgL; ywnB; ycgA; acsA; ymaB; ligD; yoaW; ycgJ; hmoB; yrkP; gmuB; yopD; sacX; yqiH	2	23	0	269	NA	-0.0026432470631168	-0.00725183765563163
yrzA; pksA; rhaA	spoIISA; yqgA; ydzP; yomD; yxbB; xkdF; phrH; ydgB; dgcW; sigF; sspE; cccB; rpsB; yngJ; yndJ; yonN	3	16	0	269	NA	-0.0255076784091471	0.0243187748069955
parC	spsB; qcrB; ykhA; yrdR; yocH; pucD; ypbG; yrdN; ypjD; kinE; mutS; yvzA; yppE; yclH; ytwF; spsC; spoVB; yqxH; pucE; yuzC; ybfH; yugM; fliP	1	23	0	269	NA	0.00459447349919045	-0.0519300972825964
ywhL	yosF; thrS; yugS; yddK; hbuT; atpD; infC; ylbB; yoqL	1	9	0	269	NA	-0.0220888880698786	-0.0891873881712854
ctaO; oxdC	ybdK; menA; ypmS; yoaZ; fliF; yfkL; yhbE; zapA; sspJ; acpA; yqeC; yqeD; comGB; yktB; xpaC; yhgB; grpE	2	17	0	269	NA	0.0530031661810449	-0.0772385924688446
ytkL; galE	yojB; yocR; ndhF; spoIISB; spoVG; ganP; ydgB; yosX; ywqI; whiA; yqbT; ykuC; yqcC; yndH; spsG; yrbG	2	16	0	269	NA	0.0288022481876584	-0.0400481979399668
	ypiP; ybbC; ydzJ; yflI; sspE; sapB; pdxS; nrgB; perR; bioA; yqxD; pdhD	0	12	0	269	NA	-0.0386711678583271	-1
phoR; ydgH; yqaR	mprF; yodA; yqaD; pfeT; yueD; bdbB; patB; ybgE; sufD; spx; tyrA; yjcP; mhqA; cgeB; yorY; yabS; bshC; yokL; yceH; yuzL; bdbD; oxdC; gltA	3	23	0	269	NA	0.0187963604767521	0.0356688791889089
	yvdS; tatAC; yxiS; tgt; yotJ	0	5	0	269	NA	0.0706015871748605	-1
yhcZ	ykzI; tenI	1	2	0	269	NA	0.0660024203859934	-0.225364410962364
	rodZ; yezC; parC; yopO; yosS; yitM; albB; fluC; yjdF; yoaE; birA; yxlD; ntdB; znuA; yitD	0	15	0	269	NA	-0.00911374976073141	-1
ycbH	rplB; wapA; yvbU; yacL; abbA; hisD; recR; exoA; opcR; sigE; ykgB	1	11	0	269	NA	0.00259822578176013	-0.0280672193706144
	ynaC; yxiG; scoA; ybzH; fni; ylaB; ylyA; pksF; cheV; rarA; yabD; spoIVCA; lrpA; xkdI; sigE	0	15	0	269	NA	-0.0291816617138008	-1
argF	comQ; yneN; fadA; phoA; yqcD; ytkP; yozE; scpA; ynxB; hmoA; yopP; yaaI	1	12	0	269	NA	-0.0152894196302023	-0.0188962160541014
yosF; ymcB; yxzL	yfhA; mtnK; yomN; ybbK; yizC; yonV; purM; yknY; gapA; ypiA; ywjH; ydjP; nadR; oppF; ruvA	3	15	0	269	NA	0.0259105662973656	0.00358825588989316
	comFB; ytrC; mrgA; mrpG; frlM; ykzC; yyzI; ykoY; odhA	0	9	0	269	NA	-0.0425147024978301	-1
yurJ; yvcJ; yfkI	dapG; yneB; ybfI; cspC; sleB; yxlF; flhG; acpS; iolQ; yorI; rimM; yvrD	3	12	0	269	NA	0.0498620356369246	0.0378410806743845
	bkdAA; fmt; sdhB; oppF; acuC; yabS; ykuP; yutG; ydeP; pxpA; yfkC; uvrA; fhuG; ypjC; yxaH; yotC; yhgD; yueD; ygzD; rsiW; yfhB	0	21	0	269	NA	0.0345973111516121	-1
ydaE	ydgI; yqgL; yqjP; sasB; ytaP; yueG; ythA; putP; cysS; glpK; manP; yutI; hemZ; ytxC; ndk; bkdAB; epsO; yxiC	1	18	0	269	NA	0.0243651986914159	-0.0449320876069763
yqjV; yxlF	yotC; rsbRC; spmA; comGE; xynD; ybaC; psd; yoaG; exuT; tufA; ohrA; ypzG; pyrC; pgpH; rbsA; yeeA; yjcQ; yhaO	2	18	0	269	NA	0.0140444243798056	-0.0606435990763787
purH; yjgD; mtnE	buk; abnA; ctaD; cotH; rapG; yyzF; ytxC; yceC; gutP; levB; rbsC; yhzD; yqgC; malS; hxlR; yuxN; yueD; ydfI; ytrE; ywmC; ywqO; sndA	3	22	0	269	NA	0.0146176965677083	-0.0449420609329515
spoVV; yceG	yisL; yeeC; iolJ; ywpB; yxlH; yqhR; rplB; yqzN; yrrT	2	9	0	269	NA	0.0273035517601675	-0.0888724538631506
yabS	ylxM; nagR; cotG; yesY; gntP; recS; lytA; yhaR; ykuI; hemX; yodL; yjcZ; purH; yhcC; fadF; ykwB	1	16	0	269	NA	-0.0375792777346448	0.00132525747119267
sbcE; yosJ; cotF	hprT; thiV; epsC; sigY	3	4	0	269	NA	-0.111665668063093	0.00576200654825377
khtS; yokU	yodS; yteA; htpG; ydaB	2	4	0	269	NA	0.00568123629793807	0.331676219322954
	resE; clsA	0	2	0	269	NA	-0.0399262724836558	-1
spoIVFA; yjaV	yflK; ywdJ; yoqF; ykvN; trpA; lnrJ; ywiB; lspA; ribE; yhfO	2	10	0	269	NA	0.290598162407325	-0.302531454866781
yvgT	ydgE; iolF; yunE; yjbO; ypuD; yuzA; ynaD; ytrA; fpbO; acoC; yplP; sodA; yosP	1	13	0	269	NA	0.0226674322782532	0.0215144669613925
	bstA; bmrU; yhcU	0	3	0	269	NA	-0.064930291428413	-1
dctP	yhcH; yheD; yeeA; acpK	1	4	0	269	NA	-0.253674176490793	0.00366149224190569
trxB; ahpT	ybaR; yozN; nucA; yqbB; pucJ; ywcH; pxpA	2	7	0	269	NA	-0.0752564309329496	-0.00691115164094804
yqjN	ycxD; copA; yvgM; yhaZ; yxiB	1	5	0	269	NA	0.238276587098263	0.228144188617937
yjcN	cypA; ycgT; comK; yokE; nfo; deoR; yhdH; gudB; cgeD; ydzW/5; yngH; gerT; pncA; yfmI; tuaC; ywmE	1	16	0	269	NA	-0.0327237136169388	0.0660137035056864
rapA; nusG; yusW	yflN; pyrD; mreC; yocN; yrdD/2; yrdD/1; yhfQ; ymcB; mrpE; yerA; yhdK; ycdC; mtbP; tagT; mntH; putB	3	16	0	269	NA	-0.0203352766276176	-0.0618467692008428
ydcK; yoaP; yvzF	ptsI; gerE; pdaC	3	3	0	269	NA	-0.0908911694541116	-0.00464839576686753
cypA; ybxG	yotE; ctpB; yyaL; yqbN/2; yvnA; iolX; eag; proA; putP; yqgV; sdhC; yqxG; yqzC; hag; yqiG	2	15	0	269	NA	-0.000306532259093518	-0.0641062888651705
nadD; gntR	yflL; yisI; sodF; thiD; epsI	2	5	0	269	NA	-0.0762720999890248	-0.0887551129226076
sigO	ytzI; yteR; yxaC; yuzK; fadE; yodF; yizB; yosW; rsbX	1	9	0	269	NA	0.0135908005290611	-0.0204868405246614
cotT	yrdQ; ydzX; buk; yosK; yopC; glyQ; gutP; bglC; ykuT; ylmB	1	10	0	269	NA	0.0683241323523683	-0.286488083855935
folC; panD; ykuK	ydhB; pbuO; spoVS; yxbD; malA; trxB; trpE; ywzA; ypgR; yncM; rpsU; yodB; ylzJ; menH; ynaF; moaD	3	16	0	269	NA	-0.0184072550956564	0.0534289369214852
proG	yqgY; guaA; yezE; yxzE; ypfB; yhxD; yydH; xkdF; yfkD	1	9	0	269	NA	-0.0642589113010097	0.056873799551799
yqxK; ydfK; spoIVFB	glxB; yxeF; yfmG; yocB; spoIISB; walH	3	6	0	269	NA	-0.0213295114729369	0.0401559150697355
	rnz; nupG; gpr; epsM; yxiS; yfmG; tatCD; ytvA; ctc; yddM; walK; yheA; rnjA; walI; rhiG; mrnC; yitH	0	17	0	269	NA	0.0615674000393208	-1
rodZ	yisQ; yrzQ; katE; yqeL; comX; yqhB; ywqH; yorO; comZ; murJ; yktB; yhcT; ligA; yydA; purS; dfrA; rplA	1	17	0	269	NA	0.0310592581145538	0.148774938277483
ssbA	yosU; spsE	1	2	0	269	NA	-0.440736140512164	-0.00729477706625176
yrvD	yhfF; ydeL; cccB; yonB; flgC; yfjC; dhbC; swrA; yyaB; rpsU; murR; oatA; glpF; ycgK; iolC; spoIIGA; dnaC	1	17	0	269	NA	0.0275190924164416	0.012966991586936
	yraJ; albD; yjcD; polA; yobL; yosJ; tyrZ; phrG; brxB; mhqO; padR; recS; comC; yaaK; yqaJ; ydiG	0	16	0	269	NA	0.0888925810036634	-1
mdxF; citS	ysfE; cwlS; sdhC; catD; ptsG; yndM; ydiK	2	7	0	269	NA	-0.0734464673253631	0.0645019670507054
	mtlD; rnhC; yocA; ypsA; smiA; yhcO; flgD; ywiC; yczO; walH; yolC; nasA; sspL; recR; yqzM; nagB; araB; fliQ; conD	0	19	0	269	NA	0.0166287872938431	-1
	acoC; cysS; yxjH; yvaG; yxdK; ypeQ; sigB; ypbS; yknV; yeeK; nrgB; menE; rbfA; mccB; smc; lonA; ywjD; mdxF; spsG; flgE; yxeJ	0	21	0	269	NA	0.0329241909703134	-1
ywdJ; malL	yqhB; ywoC; malA; spoIID; ybfH; ytcD; bdbA; bstG; yitQ; yvrN; yrbC	2	11	0	269	NA	0.00786934050943872	0.137432602573106
yizC; spoVM	ykuQ; tcyM; wapA; walI; yozY; ymzD; rnhC; ydeA; cotY; sacA; yqcB; glnH; mmgD; gerM; grpE; rpsE; azlB; yjaV; yvcI; yvzJ; flhA	2	21	0	269	NA	0.0040881021152485	-0.0973631155855387
exuT; ykwD; yjdH	ydgF; araA; cheB; yvyF; yvgK; mobB; licT; yrbF; msrB; galE; yfnI; hfq; hmoB; yhfH; ythQ; ywiB; ylaD; dhbA; nrnA; yyaN; ywbB; ydzW/4	3	22	0	269	NA	0.141739722990333	-0.157937299565001
	yhdB; spoVC; speE; yxjO; yngL	0	5	0	269	NA	0.0626513167437324	-1
	ligD; yxjI; nadE; sboX	0	4	0	269	NA	-0.131967179172076	-1
ydzR; dctP; yflT	yetJ; yjzE; comGG; yngA; yfjN; yycR; lytG; yodL; yxzC; uxuA; ywkF; yybL; yyzL; rodZ; csrA; glpT; ycdA; spmA; cspR; yodT; spoIVFA	3	21	0	269	NA	-0.00864755530162295	-0.024493862424669
yczE; albF; yqaJ	yugE; ydeL; ganA; cadA; yrkF	3	5	0	269	NA	0.242984430423876	0.0738705680133178
